question_id,system,rater,rater_profession,domain,score
E13,ChatICU,R7,pharmacist,Comparison,3
E13,ChatICU,R7,pharmacist,Confidence,5
E13,ChatICU,R7,pharmacist,Relevance,5
E13,ChatICU,R7,pharmacist,Safety,1
E13,ChatICU,R7,pharmacist,Trust,5
E13,ChatICU,R8,physician,Accuracy,5
E13,ChatICU,R8,physician,Clarity,5
E13,ChatICU,R8,physician,Comparison,4
E13,ChatICU,R8,physician,Confidence,5
E13,ChatICU,R8,physician,Relevance,5
E13,ChatICU,R8,physician,Safety,1
E13,ChatICU,R8,physician,Trust,5
E13,OpenEvidence,R1,physician,Accuracy,4
E13,OpenEvidence,R1,physician,Clarity,4
E13,OpenEvidence,R1,physician,Comparison,2
E13,OpenEvidence,R1,physician,Confidence,4
E13,OpenEvidence,R1,physician,Relevance,4
E13,OpenEvidence,R1,physician,Safety,1
E13,OpenEvidence,R1,physician,Trust,4
E13,OpenEvidence,R2,nurse,Accuracy,2
E13,OpenEvidence,R2,nurse,Clarity,3
E13,OpenEvidence,R2,nurse,Comparison,2
E13,OpenEvidence,R2,nurse,Confidence,4
E13,OpenEvidence,R2,nurse,Relevance,2
E13,OpenEvidence,R2,nurse,Safety,0
E13,OpenEvidence,R2,nurse,Trust,2
E13,OpenEvidence,R3,pharmacist,Accuracy,3
E13,OpenEvidence,R3,pharmacist,Clarity,3
E13,OpenEvidence,R3,pharmacist,Comparison,3
E13,OpenEvidence,R3,pharmacist,Confidence,3
E13,OpenEvidence,R3,pharmacist,Relevance,3
E13,OpenEvidence,R3,pharmacist,Safety,1
E13,OpenEvidence,R3,pharmacist,Trust,3
E13,OpenEvidence,R4,pharmacist,Accuracy,4
E13,OpenEvidence,R4,pharmacist,Clarity,2
E13,OpenEvidence,R4,pharmacist,Comparison,4
E13,OpenEvidence,R4,pharmacist,Confidence,4
E13,OpenEvidence,R4,pharmacist,Relevance,4
E13,OpenEvidence,R4,pharmacist,Safety,1
E13,OpenEvidence,R4,pharmacist,Trust,4
E13,OpenEvidence,R5,pharmacist,Accuracy,3
E13,OpenEvidence,R5,pharmacist,Clarity,3
E13,OpenEvidence,R5,pharmacist,Comparison,2
E13,OpenEvidence,R5,pharmacist,Confidence,4
E13,OpenEvidence,R5,pharmacist,Relevance,5
E13,OpenEvidence,R5,pharmacist,Safety,1
E13,OpenEvidence,R5,pharmacist,Trust,3
E13,OpenEvidence,R6,nurse,Accuracy,4
E13,OpenEvidence,R6,nurse,Clarity,4
E13,OpenEvidence,R6,nurse,Comparison,4
E13,OpenEvidence,R6,nurse,Confidence,4
E13,OpenEvidence,R6,nurse,Relevance,4
E13,OpenEvidence,R6,nurse,Safety,1
E13,OpenEvidence,R6,nurse,Trust,4
E13,OpenEvidence,R7,pharmacist,Accuracy,3
E13,OpenEvidence,R7,pharmacist,Clarity,2
E13,OpenEvidence,R7,pharmacist,Comparison,2
E13,OpenEvidence,R7,pharmacist,Confidence,5
E13,OpenEvidence,R7,pharmacist,Relevance,4
E13,OpenEvidence,R7,pharmacist,Safety,1
E13,OpenEvidence,R7,pharmacist,Trust,4
E13,OpenEvidence,R8,physician,Accuracy,4
E13,OpenEvidence,R8,physician,Clarity,5
E13,OpenEvidence,R8,physician,Comparison,3
E13,OpenEvidence,R8,physician,Confidence,5
E13,OpenEvidence,R8,physician,Relevance,5
E13,OpenEvidence,R8,physician,Safety,1
E13,OpenEvidence,R8,physician,Trust,5
E14,ChatGPT,R1,physician,Accuracy,4
E14,ChatGPT,R1,physician,Clarity,4
E14,ChatGPT,R1,physician,Comparison,3
E14,ChatGPT,R1,physician,Confidence,4
E14,ChatGPT,R1,physician,Relevance,4
E14,ChatGPT,R1,physician,Safety,1
E14,ChatGPT,R1,physician,Trust,4
E14,ChatGPT,R2,nurse,Accuracy,2
E14,ChatGPT,R2,nurse,Clarity,3
E14,ChatGPT,R2,nurse,Comparison,3
E14,ChatGPT,R2,nurse,Confidence,4
E14,ChatGPT,R2,nurse,Relevance,3
E14,ChatGPT,R2,nurse,Safety,0
E14,ChatGPT,R2,nurse,Trust,2
E14,ChatGPT,R3,pharmacist,Accuracy,3
E14,ChatGPT,R3,pharmacist,Clarity,3
E14,ChatGPT,R3,pharmacist,Comparison,3
E14,ChatGPT,R3,pharmacist,Confidence,3
E14,ChatGPT,R3,pharmacist,Relevance,3
E14,ChatGPT,R3,pharmacist,Safety,1
E14,ChatGPT,R3,pharmacist,Trust,3
E14,ChatGPT,R4,pharmacist,Accuracy,4
E14,ChatGPT,R4,pharmacist,Clarity,4
E14,ChatGPT,R4,pharmacist,Comparison,3
E14,ChatGPT,R4,pharmacist,Confidence,4
E14,ChatGPT,R4,pharmacist,Relevance,4
E14,ChatGPT,R4,pharmacist,Safety,1
E14,ChatGPT,R4,pharmacist,Trust,3
E14,ChatGPT,R5,pharmacist,Accuracy,4
E14,ChatGPT,R5,pharmacist,Clarity,5
E14,ChatGPT,R5,pharmacist,Comparison,2
E14,ChatGPT,R5,pharmacist,Confidence,5
E14,ChatGPT,R5,pharmacist,Relevance,5
E14,ChatGPT,R5,pharmacist,Safety,1
E14,ChatGPT,R5,pharmacist,Trust,5
E14,ChatGPT,R6,nurse,Accuracy,4
E14,ChatGPT,R6,nurse,Clarity,4
E14,ChatGPT,R6,nurse,Comparison,4
E14,ChatGPT,R6,nurse,Confidence,4
E14,ChatGPT,R6,nurse,Relevance,4
E14,ChatGPT,R6,nurse,Safety,1
E14,ChatGPT,R6,nurse,Trust,5
E14,ChatGPT,R7,pharmacist,Accuracy,5
E14,ChatGPT,R7,pharmacist,Clarity,5
E14,ChatGPT,R7,pharmacist,Comparison,2
E14,ChatGPT,R7,pharmacist,Confidence,5
E14,ChatGPT,R7,pharmacist,Relevance,5
E14,ChatGPT,R7,pharmacist,Safety,1
E14,ChatGPT,R7,pharmacist,Trust,5
E14,ChatGPT,R8,physician,Accuracy,5
E14,ChatGPT,R8,physician,Clarity,5
E14,ChatGPT,R8,physician,Comparison,4
E14,ChatGPT,R8,physician,Confidence,5
E14,ChatGPT,R8,physician,Relevance,5
E14,ChatGPT,R8,physician,Safety,1
E14,ChatGPT,R8,physician,Trust,5
E14,ChatICU,R1,physician,Accuracy,4
E14,ChatICU,R1,physician,Clarity,4
E14,ChatICU,R1,physician,Comparison,3
E14,ChatICU,R1,physician,Confidence,4
E14,ChatICU,R1,physician,Relevance,4
E14,ChatICU,R1,physician,Safety,1
E14,ChatICU,R1,physician,Trust,4
E14,ChatICU,R2,nurse,Accuracy,4
E14,ChatICU,R2,nurse,Clarity,4
E14,ChatICU,R2,nurse,Comparison,4
E14,ChatICU,R2,nurse,Confidence,4
E14,ChatICU,R2,nurse,Relevance,4
E14,ChatICU,R2,nurse,Safety,1
E14,ChatICU,R2,nurse,Trust,4
E14,ChatICU,R3,pharmacist,Accuracy,4
E14,ChatICU,R3,pharmacist,Clarity,4
E14,ChatICU,R3,pharmacist,Comparison,3
E14,ChatICU,R3,pharmacist,Confidence,3
E14,ChatICU,R3,pharmacist,Relevance,4
E14,ChatICU,R3,pharmacist,Safety,1
E14,ChatICU,R3,pharmacist,Trust,4
E14,ChatICU,R4,pharmacist,Accuracy,4
E14,ChatICU,R4,pharmacist,Clarity,4
E14,ChatICU,R4,pharmacist,Comparison,3
E14,ChatICU,R4,pharmacist,Confidence,4
E14,ChatICU,R4,pharmacist,Relevance,4
E14,ChatICU,R4,pharmacist,Safety,1
E14,ChatICU,R4,pharmacist,Trust,4
E14,ChatICU,R5,pharmacist,Accuracy,5
E14,ChatICU,R5,pharmacist,Clarity,5
E14,ChatICU,R5,pharmacist,Comparison,3
E14,ChatICU,R5,pharmacist,Confidence,5
E14,ChatICU,R5,pharmacist,Relevance,5
E14,ChatICU,R5,pharmacist,Safety,1
E14,ChatICU,R5,pharmacist,Trust,5
E14,ChatICU,R6,nurse,Accuracy,4
E14,ChatICU,R6,nurse,Clarity,3
E14,ChatICU,R6,nurse,Comparison,3
E14,ChatICU,R6,nurse,Confidence,4
E14,ChatICU,R6,nurse,Relevance,4
E14,ChatICU,R6,nurse,Safety,1
E14,ChatICU,R6,nurse,Trust,4
E14,ChatICU,R7,pharmacist,Accuracy,5
E14,ChatICU,R7,pharmacist,Clarity,5
E14,ChatICU,R7,pharmacist,Comparison,3
E14,ChatICU,R7,pharmacist,Confidence,5
E14,ChatICU,R7,pharmacist,Relevance,5
E14,ChatICU,R7,pharmacist,Safety,1
E14,ChatICU,R7,pharmacist,Trust,5
E14,ChatICU,R8,physician,Accuracy,5
E14,ChatICU,R8,physician,Clarity,5
E14,ChatICU,R8,physician,Comparison,4
E14,ChatICU,R8,physician,Confidence,5
E14,ChatICU,R8,physician,Relevance,5
E14,ChatICU,R8,physician,Safety,1
E14,ChatICU,R8,physician,Trust,5
E14,OpenEvidence,R1,physician,Accuracy,4
E14,OpenEvidence,R1,physician,Clarity,4
E14,OpenEvidence,R1,physician,Comparison,2
E14,OpenEvidence,R1,physician,Confidence,4
E14,OpenEvidence,R1,physician,Relevance,3
E14,OpenEvidence,R1,physician,Safety,1
E14,OpenEvidence,R1,physician,Trust,4
E14,OpenEvidence,R2,nurse,Accuracy,2
E14,OpenEvidence,R2,nurse,Clarity,3
E14,OpenEvidence,R2,nurse,Comparison,2
E14,OpenEvidence,R2,nurse,Confidence,3
E14,OpenEvidence,R2,nurse,Relevance,2
E14,OpenEvidence,R2,nurse,Safety,0
E14,OpenEvidence,R2,nurse,Trust,2
E14,OpenEvidence,R3,pharmacist,Accuracy,3
E14,OpenEvidence,R3,pharmacist,Clarity,3
E14,OpenEvidence,R3,pharmacist,Comparison,3
E14,OpenEvidence,R3,pharmacist,Confidence,3
E14,OpenEvidence,R3,pharmacist,Relevance,3
E14,OpenEvidence,R3,pharmacist,Safety,1
E14,OpenEvidence,R3,pharmacist,Trust,3
E14,OpenEvidence,R4,pharmacist,Accuracy,4
E14,OpenEvidence,R4,pharmacist,Clarity,3
E14,OpenEvidence,R4,pharmacist,Comparison,4
E14,OpenEvidence,R4,pharmacist,Confidence,3
E14,OpenEvidence,R4,pharmacist,Relevance,4
E14,OpenEvidence,R4,pharmacist,Safety,1
E14,OpenEvidence,R4,pharmacist,Trust,4
E14,OpenEvidence,R5,pharmacist,Accuracy,4
E14,OpenEvidence,R5,pharmacist,Clarity,5
E14,OpenEvidence,R5,pharmacist,Comparison,3
E14,OpenEvidence,R5,pharmacist,Confidence,4
E14,OpenEvidence,R5,pharmacist,Relevance,5
E14,OpenEvidence,R5,pharmacist,Safety,1
E14,OpenEvidence,R5,pharmacist,Trust,5
E14,OpenEvidence,R6,nurse,Accuracy,4
E14,OpenEvidence,R6,nurse,Clarity,4
E14,OpenEvidence,R6,nurse,Comparison,4
E14,OpenEvidence,R6,nurse,Confidence,4
E14,OpenEvidence,R6,nurse,Relevance,4
E14,OpenEvidence,R6,nurse,Safety,1
E14,OpenEvidence,R6,nurse,Trust,5
E14,OpenEvidence,R7,pharmacist,Accuracy,5
E14,OpenEvidence,R7,pharmacist,Clarity,3
E14,OpenEvidence,R7,pharmacist,Comparison,3
E14,OpenEvidence,R7,pharmacist,Confidence,5
E14,OpenEvidence,R7,pharmacist,Relevance,5
E14,OpenEvidence,R7,pharmacist,Safety,1
E14,OpenEvidence,R7,pharmacist,Trust,5
E14,OpenEvidence,R8,physician,Accuracy,4
E14,OpenEvidence,R8,physician,Clarity,5
E14,OpenEvidence,R8,physician,Comparison,3
E14,OpenEvidence,R8,physician,Confidence,5
E14,OpenEvidence,R8,physician,Relevance,5
E14,OpenEvidence,R8,physician,Safety,1
E14,OpenEvidence,R8,physician,Trust,4
E15,ChatGPT,R1,physician,Accuracy,4
E15,ChatGPT,R1,physician,Clarity,5
E15,ChatGPT,R1,physician,Comparison,2
E15,ChatGPT,R1,physician,Confidence,4
E15,ChatGPT,R1,physician,Relevance,5
E15,ChatGPT,R1,physician,Safety,1
E15,ChatGPT,R1,physician,Trust,4
E15,ChatGPT,R2,nurse,Accuracy,3
E15,ChatGPT,R2,nurse,Clarity,3
E15,ChatGPT,R2,nurse,Comparison,3
E15,ChatGPT,R2,nurse,Confidence,3
E15,ChatGPT,R2,nurse,Relevance,3
E15,ChatGPT,R2,nurse,Safety,1
E15,ChatGPT,R2,nurse,Trust,4
E15,ChatGPT,R3,pharmacist,Accuracy,3
E15,ChatGPT,R3,pharmacist,Clarity,3
E15,ChatGPT,R3,pharmacist,Comparison,3
E15,ChatGPT,R3,pharmacist,Confidence,3
E15,ChatGPT,R3,pharmacist,Relevance,3
E15,ChatGPT,R3,pharmacist,Safety,1
E15,ChatGPT,R3,pharmacist,Trust,3
E15,ChatGPT,R4,pharmacist,Accuracy,3
E15,ChatGPT,R4,pharmacist,Clarity,4
E15,ChatGPT,R4,pharmacist,Comparison,2
E15,ChatGPT,R4,pharmacist,Confidence,4
E15,ChatGPT,R4,pharmacist,Relevance,4
E15,ChatGPT,R4,pharmacist,Safety,1
E15,ChatGPT,R4,pharmacist,Trust,2
E15,ChatGPT,R5,pharmacist,Accuracy,3
E15,ChatGPT,R5,pharmacist,Clarity,5
E15,ChatGPT,R5,pharmacist,Comparison,2
E15,ChatGPT,R5,pharmacist,Confidence,4
E15,ChatGPT,R5,pharmacist,Relevance,5
E15,ChatGPT,R5,pharmacist,Safety,0
E15,ChatGPT,R5,pharmacist,Trust,3
E15,ChatGPT,R6,nurse,Accuracy,4
E15,ChatGPT,R6,nurse,Clarity,4
E15,ChatGPT,R6,nurse,Comparison,4
E15,ChatGPT,R6,nurse,Confidence,4
E15,ChatGPT,R6,nurse,Relevance,4
E15,ChatGPT,R6,nurse,Safety,1
E15,ChatGPT,R6,nurse,Trust,4
E15,ChatGPT,R7,pharmacist,Accuracy,4
E15,ChatGPT,R7,pharmacist,Clarity,5
E15,ChatGPT,R7,pharmacist,Comparison,2
E15,ChatGPT,R7,pharmacist,Confidence,5
E15,ChatGPT,R7,pharmacist,Relevance,5
E15,ChatGPT,R7,pharmacist,Safety,1
E15,ChatGPT,R7,pharmacist,Trust,4
E15,ChatGPT,R8,physician,Accuracy,4
E15,ChatGPT,R8,physician,Clarity,5
E15,ChatGPT,R8,physician,Comparison,3
E15,ChatGPT,R8,physician,Confidence,5
E15,ChatGPT,R8,physician,Relevance,5
E15,ChatGPT,R8,physician,Safety,1
E15,ChatGPT,R8,physician,Trust,4
E15,ChatICU,R1,physician,Accuracy,5
E15,ChatICU,R1,physician,Clarity,5
E15,ChatICU,R1,physician,Comparison,3
E15,ChatICU,R1,physician,Confidence,4
E15,ChatICU,R1,physician,Relevance,5
E15,ChatICU,R1,physician,Safety,1
E15,ChatICU,R1,physician,Trust,5
E15,ChatICU,R2,nurse,Accuracy,4
E15,ChatICU,R2,nurse,Clarity,4
E15,ChatICU,R2,nurse,Comparison,4
E15,ChatICU,R2,nurse,Confidence,4
E15,ChatICU,R2,nurse,Relevance,4
E15,ChatICU,R2,nurse,Safety,1
E15,ChatICU,R2,nurse,Trust,4
E15,ChatICU,R3,pharmacist,Accuracy,4
E15,ChatICU,R3,pharmacist,Clarity,4
E15,ChatICU,R3,pharmacist,Comparison,3
E15,ChatICU,R3,pharmacist,Confidence,3
E15,ChatICU,R3,pharmacist,Relevance,4
E15,ChatICU,R3,pharmacist,Safety,1
E15,ChatICU,R3,pharmacist,Trust,4
E15,ChatICU,R4,pharmacist,Accuracy,2
E15,ChatICU,R4,pharmacist,Clarity,4
E15,ChatICU,R4,pharmacist,Comparison,2
E15,ChatICU,R4,pharmacist,Confidence,3
E15,ChatICU,R4,pharmacist,Relevance,4
E15,ChatICU,R4,pharmacist,Safety,1
E15,ChatICU,R4,pharmacist,Trust,2
E15,ChatICU,R5,pharmacist,Accuracy,5
E15,ChatICU,R5,pharmacist,Clarity,5
E15,ChatICU,R5,pharmacist,Comparison,3
E15,ChatICU,R5,pharmacist,Confidence,5
E15,ChatICU,R5,pharmacist,Relevance,5
E15,ChatICU,R5,pharmacist,Safety,1
E15,ChatICU,R5,pharmacist,Trust,5
E15,ChatICU,R6,nurse,Accuracy,4
E15,ChatICU,R6,nurse,Clarity,4
E15,ChatICU,R6,nurse,Comparison,4
E15,ChatICU,R6,nurse,Confidence,4
E15,ChatICU,R6,nurse,Relevance,4
E15,ChatICU,R6,nurse,Safety,1
E15,ChatICU,R6,nurse,Trust,4
E15,ChatICU,R7,pharmacist,Accuracy,5
E15,ChatICU,R7,pharmacist,Clarity,5
E15,ChatICU,R7,pharmacist,Comparison,3
E15,ChatICU,R7,pharmacist,Confidence,5
E15,ChatICU,R7,pharmacist,Relevance,5
E15,ChatICU,R7,pharmacist,Safety,1
E15,ChatICU,R7,pharmacist,Trust,5
E15,ChatICU,R8,physician,Accuracy,5
E15,ChatICU,R8,physician,Clarity,5
E15,ChatICU,R8,physician,Comparison,4
E15,ChatICU,R8,physician,Confidence,5
E15,ChatICU,R8,physician,Relevance,5
E15,ChatICU,R8,physician,Safety,1
E15,ChatICU,R8,physician,Trust,5
E15,OpenEvidence,R1,physician,Accuracy,3
E15,OpenEvidence,R1,physician,Clarity,4
E15,OpenEvidence,R1,physician,Comparison,2
E15,OpenEvidence,R1,physician,Confidence,4
E15,OpenEvidence,R1,physician,Relevance,4
E15,OpenEvidence,R1,physician,Safety,1
E15,OpenEvidence,R1,physician,Trust,3
E15,OpenEvidence,R2,nurse,Accuracy,2
E15,OpenEvidence,R2,nurse,Clarity,3
E15,OpenEvidence,R2,nurse,Comparison,2
E15,OpenEvidence,R2,nurse,Confidence,3
E15,OpenEvidence,R2,nurse,Relevance,2
E15,OpenEvidence,R2,nurse,Safety,0
E15,OpenEvidence,R2,nurse,Trust,2
E15,OpenEvidence,R3,pharmacist,Accuracy,2
E15,OpenEvidence,R3,pharmacist,Clarity,3
E15,OpenEvidence,R3,pharmacist,Comparison,2
E15,OpenEvidence,R3,pharmacist,Confidence,2
E15,OpenEvidence,R3,pharmacist,Relevance,3
E15,OpenEvidence,R3,pharmacist,Safety,1
E15,OpenEvidence,R3,pharmacist,Trust,2
E15,OpenEvidence,R4,pharmacist,Accuracy,2
E15,OpenEvidence,R4,pharmacist,Clarity,4
E15,OpenEvidence,R4,pharmacist,Comparison,2
E15,OpenEvidence,R4,pharmacist,Confidence,4
E15,OpenEvidence,R4,pharmacist,Relevance,4
E15,OpenEvidence,R4,pharmacist,Safety,1
E15,OpenEvidence,R4,pharmacist,Trust,2
E15,OpenEvidence,R5,pharmacist,Accuracy,3
E15,OpenEvidence,R5,pharmacist,Clarity,5
E15,OpenEvidence,R5,pharmacist,Comparison,2
E15,OpenEvidence,R5,pharmacist,Confidence,4
E15,OpenEvidence,R5,pharmacist,Relevance,5
E15,OpenEvidence,R5,pharmacist,Safety,0
E15,OpenEvidence,R5,pharmacist,Trust,4
E15,OpenEvidence,R6,nurse,Accuracy,4
E15,OpenEvidence,R6,nurse,Clarity,4
E15,OpenEvidence,R6,nurse,Comparison,3
E15,OpenEvidence,R6,nurse,Confidence,4
E15,OpenEvidence,R6,nurse,Relevance,4
E15,OpenEvidence,R6,nurse,Safety,1
E15,OpenEvidence,R6,nurse,Trust,3
E15,OpenEvidence,R7,pharmacist,Accuracy,4
E15,OpenEvidence,R7,pharmacist,Clarity,5
E15,OpenEvidence,R7,pharmacist,Comparison,2
E15,OpenEvidence,R7,pharmacist,Confidence,5
E15,OpenEvidence,R7,pharmacist,Relevance,4
E15,OpenEvidence,R7,pharmacist,Safety,0
E15,OpenEvidence,R7,pharmacist,Trust,4
E15,OpenEvidence,R8,physician,Accuracy,3
E15,OpenEvidence,R8,physician,Clarity,5
E15,OpenEvidence,R8,physician,Comparison,2
E15,OpenEvidence,R8,physician,Confidence,5
E15,OpenEvidence,R8,physician,Relevance,5
E15,OpenEvidence,R8,physician,Safety,1
E15,OpenEvidence,R8,physician,Trust,4
E2,ChatGPT,R1,physician,Accuracy,5
E2,ChatGPT,R1,physician,Clarity,5
E2,ChatGPT,R1,physician,Comparison,3
E2,ChatGPT,R1,physician,Confidence,4
E2,ChatGPT,R1,physician,Relevance,5
E2,ChatGPT,R1,physician,Safety,1
E2,ChatGPT,R1,physician,Trust,5
E2,ChatGPT,R2,nurse,Accuracy,2
E2,ChatGPT,R2,nurse,Clarity,3
E2,ChatGPT,R2,nurse,Comparison,3
E2,ChatGPT,R2,nurse,Confidence,4
E2,ChatGPT,R2,nurse,Relevance,3
E2,ChatGPT,R2,nurse,Safety,1
E2,ChatGPT,R2,nurse,Trust,2
E2,ChatGPT,R3,pharmacist,Accuracy,4
E2,ChatGPT,R3,pharmacist,Clarity,4
E2,ChatGPT,R3,pharmacist,Comparison,3
E2,ChatGPT,R3,pharmacist,Confidence,3
E2,ChatGPT,R3,pharmacist,Relevance,4
E2,ChatGPT,R3,pharmacist,Safety,1
E2,ChatGPT,R3,pharmacist,Trust,3
E2,ChatGPT,R4,pharmacist,Accuracy,5
E2,ChatGPT,R4,pharmacist,Clarity,5
E2,ChatGPT,R4,pharmacist,Comparison,3
E2,ChatGPT,R4,pharmacist,Confidence,4
E2,ChatGPT,R4,pharmacist,Relevance,5
E2,ChatGPT,R4,pharmacist,Safety,1
E2,ChatGPT,R4,pharmacist,Trust,5
E2,ChatGPT,R5,pharmacist,Accuracy,4
E2,ChatGPT,R5,pharmacist,Clarity,5
E2,ChatGPT,R5,pharmacist,Comparison,3
E2,ChatGPT,R5,pharmacist,Confidence,5
E2,ChatGPT,R5,pharmacist,Relevance,5
E2,ChatGPT,R5,pharmacist,Safety,1
E2,ChatGPT,R5,pharmacist,Trust,4
E2,ChatGPT,R6,nurse,Accuracy,5
E2,ChatGPT,R6,nurse,Clarity,5
E2,ChatGPT,R6,nurse,Comparison,4
E2,ChatGPT,R6,nurse,Confidence,4
E2,ChatGPT,R6,nurse,Relevance,5
E2,ChatGPT,R6,nurse,Safety,1
E2,ChatGPT,R6,nurse,Trust,5
E2,ChatGPT,R7,pharmacist,Accuracy,5
E2,ChatGPT,R7,pharmacist,Clarity,5
E2,ChatGPT,R7,pharmacist,Comparison,3
E2,ChatGPT,R7,pharmacist,Confidence,5
E2,ChatGPT,R7,pharmacist,Relevance,5
E2,ChatGPT,R7,pharmacist,Safety,1
E2,ChatGPT,R7,pharmacist,Trust,5
E2,ChatGPT,R8,physician,Accuracy,4
E2,ChatGPT,R8,physician,Clarity,5
E2,ChatGPT,R8,physician,Comparison,4
E2,ChatGPT,R8,physician,Confidence,5
E2,ChatGPT,R8,physician,Relevance,5
E2,ChatGPT,R8,physician,Safety,1
E2,ChatGPT,R8,physician,Trust,5
E2,ChatICU,R1,physician,Accuracy,5
E2,ChatICU,R1,physician,Clarity,5
E2,ChatICU,R1,physician,Comparison,3
E2,ChatICU,R1,physician,Confidence,4
E2,ChatICU,R1,physician,Relevance,5
E2,ChatICU,R1,physician,Safety,1
E2,ChatICU,R1,physician,Trust,5
E2,ChatICU,R2,nurse,Accuracy,3
E2,ChatICU,R2,nurse,Clarity,3
E2,ChatICU,R2,nurse,Comparison,3
E2,ChatICU,R2,nurse,Confidence,5
E2,ChatICU,R2,nurse,Relevance,3
E2,ChatICU,R2,nurse,Safety,1
E2,ChatICU,R2,nurse,Trust,4
E2,ChatICU,R3,pharmacist,Accuracy,4
E2,ChatICU,R3,pharmacist,Clarity,4
E2,ChatICU,R3,pharmacist,Comparison,3
E2,ChatICU,R3,pharmacist,Confidence,3
E2,ChatICU,R3,pharmacist,Relevance,4
E2,ChatICU,R3,pharmacist,Safety,1
E2,ChatICU,R3,pharmacist,Trust,4
E2,ChatICU,R4,pharmacist,Accuracy,5
E2,ChatICU,R4,pharmacist,Clarity,5
E2,ChatICU,R4,pharmacist,Comparison,3
E2,ChatICU,R4,pharmacist,Confidence,4
E2,ChatICU,R4,pharmacist,Relevance,5
E2,ChatICU,R4,pharmacist,Safety,1
E2,ChatICU,R4,pharmacist,Trust,5
E2,ChatICU,R5,pharmacist,Accuracy,4
E2,ChatICU,R5,pharmacist,Clarity,5
E2,ChatICU,R5,pharmacist,Comparison,3
E2,ChatICU,R5,pharmacist,Confidence,5
E2,ChatICU,R5,pharmacist,Relevance,5
E2,ChatICU,R5,pharmacist,Safety,1
E2,ChatICU,R5,pharmacist,Trust,4
E2,ChatICU,R6,nurse,Accuracy,4
E2,ChatICU,R6,nurse,Clarity,4
E2,ChatICU,R6,nurse,Comparison,4
E2,ChatICU,R6,nurse,Confidence,4
E2,ChatICU,R6,nurse,Relevance,4
E2,ChatICU,R6,nurse,Safety,1
E2,ChatICU,R6,nurse,Trust,4
E2,ChatICU,R7,pharmacist,Accuracy,5
E2,ChatICU,R7,pharmacist,Clarity,5
E2,ChatICU,R7,pharmacist,Comparison,3
E2,ChatICU,R7,pharmacist,Confidence,5
E2,ChatICU,R7,pharmacist,Relevance,5
E2,ChatICU,R7,pharmacist,Safety,1
E2,ChatICU,R7,pharmacist,Trust,5
E2,ChatICU,R8,physician,Accuracy,4
E2,ChatICU,R8,physician,Clarity,5
E2,ChatICU,R8,physician,Comparison,3
E2,ChatICU,R8,physician,Confidence,5
E2,ChatICU,R8,physician,Relevance,5
E2,ChatICU,R8,physician,Safety,1
E2,ChatICU,R8,physician,Trust,5
E2,OpenEvidence,R1,physician,Accuracy,4
E2,OpenEvidence,R1,physician,Clarity,5
E2,OpenEvidence,R1,physician,Comparison,3
E2,OpenEvidence,R1,physician,Confidence,4
E2,OpenEvidence,R1,physician,Relevance,5
E2,OpenEvidence,R1,physician,Safety,1
E2,OpenEvidence,R1,physician,Trust,4
E2,OpenEvidence,R2,nurse,Accuracy,2
E2,OpenEvidence,R2,nurse,Clarity,3
E2,OpenEvidence,R2,nurse,Comparison,2
E2,OpenEvidence,R2,nurse,Confidence,5
E2,OpenEvidence,R2,nurse,Relevance,2
E2,OpenEvidence,R2,nurse,Safety,0
E2,OpenEvidence,R2,nurse,Trust,2
E2,OpenEvidence,R3,pharmacist,Accuracy,3
E2,OpenEvidence,R3,pharmacist,Clarity,3
E2,OpenEvidence,R3,pharmacist,Comparison,3
E2,OpenEvidence,R3,pharmacist,Confidence,3
E2,OpenEvidence,R3,pharmacist,Relevance,3
E2,OpenEvidence,R3,pharmacist,Safety,1
E2,OpenEvidence,R3,pharmacist,Trust,2
E2,OpenEvidence,R4,pharmacist,Accuracy,3
E2,OpenEvidence,R4,pharmacist,Clarity,4
E2,OpenEvidence,R4,pharmacist,Comparison,2
E2,OpenEvidence,R4,pharmacist,Confidence,4
E2,OpenEvidence,R4,pharmacist,Relevance,4
E2,OpenEvidence,R4,pharmacist,Safety,1
E2,OpenEvidence,R4,pharmacist,Trust,4
E2,OpenEvidence,R5,pharmacist,Accuracy,2
E2,OpenEvidence,R5,pharmacist,Clarity,5
E2,OpenEvidence,R5,pharmacist,Comparison,2
E2,OpenEvidence,R5,pharmacist,Confidence,5
E2,OpenEvidence,R5,pharmacist,Relevance,4
E2,OpenEvidence,R5,pharmacist,Safety,0
E2,OpenEvidence,R5,pharmacist,Trust,2
E2,OpenEvidence,R6,nurse,Accuracy,4
E2,OpenEvidence,R6,nurse,Clarity,5
E2,OpenEvidence,R6,nurse,Comparison,4
E2,OpenEvidence,R6,nurse,Confidence,4
E2,OpenEvidence,R6,nurse,Relevance,4
E2,OpenEvidence,R6,nurse,Safety,0
E2,OpenEvidence,R6,nurse,Trust,4
E2,OpenEvidence,R7,pharmacist,Accuracy,3
E2,OpenEvidence,R7,pharmacist,Clarity,5
E2,OpenEvidence,R7,pharmacist,Comparison,2
E2,OpenEvidence,R7,pharmacist,Confidence,5
E2,OpenEvidence,R7,pharmacist,Relevance,3
E2,OpenEvidence,R7,pharmacist,Safety,0
E2,OpenEvidence,R7,pharmacist,Trust,1
E2,OpenEvidence,R8,physician,Accuracy,3
